host_id,neighbourhood_group,neighbourhood,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
-0.8284190906495659,1,79,0,1.935190125103714,0.008040448981808378,-0.1105168777282065,0.7762971681404414
2.0781733585129007,2,94,0,0.19014340447952138,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
-0.4842125647554299,1,211,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.7890822458428741,2,175,0,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.5305789793011036,1,79,0,2.5168723653117784,-0.7443282939838889,-0.1105168777282065,0.4304441772303559
-0.3609428490512209,2,198,0,1.935190125103714,-0.6189335034896061,-0.1105168777282065,-0.6634164451829376
0.684594187900325,2,144,1,0.7718256446875856,0.8231065871946471,-0.1105168777282065,-0.43016675363892654
0.22633311241252602,3,164,1,-0.9732210759366071,1.6381727254074858,-0.1105168777282065,-0.7358042804896997
2.146538086740088,2,94,1,0.19014340447952138,-0.7443282939838889,-0.1105168777282065,-0.6955888164303875
-0.21427686274104513,1,73,1,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.6704460559951382,1,13,1,-0.9732210759366071,-0.4308413177481817,-0.1105168777282065,-0.7358042804896997
0.4637708366895965,2,136,1,2.5168723653117784,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.8646282861152799,1,41,0,-0.39153883572854287,3.1429102113388803,-0.06805381475048174,1.6288650061978613
-0.334127926579783,1,211,1,-0.9732210759366071,-0.18005173675961594,-0.1105168777282065,-0.4542960320745139
-0.7293109427995363,1,30,1,-0.39153883572854287,1.512777934913203,-0.1105168777282065,0.42240108441849344
-0.5420951826323973,2,61,0,2.5168723653117784,-0.6189335034896061,-0.1105168777282065,0.3500132491117313
2.378537461300538,1,201,0,0.19014340447952138,-0.7443282939838889,-0.1105168777282065,-0.32560654708471465
-0.6577769336519363,2,85,1,-0.9732210759366071,-0.5562361082424646,-0.1105168777282065,-0.7358042804896997
-0.6032105874375547,2,136,1,-0.9732210759366071,0.25883002997037413,-0.025590751772756964,-0.6634164451829376
-0.7804685588081228,1,90,0,2.5168723653117784,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
0.6553284923913909,1,13,0,-0.39153883572854287,0.008040448981808378,-0.1105168777282065,-0.6634164451829376
-0.4950427702574105,2,72,0,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
1.6175908116169322,1,187,0,-0.9732210759366071,0.008040448981808378,-0.1105168777282065,2.1918815030282333
-0.8382192407689515,2,203,2,-0.9732210759366071,0.5723170062060814,-0.1105168777282065,0.7762971681404414
1.7582354091423782,1,52,1,-0.9732210759366071,-0.18005173675961594,-0.1105168777282065,1.9184163474249096
-0.8106531280244732,1,13,0,-0.39153883572854287,1.3246857491717785,-0.1105168777282065,-0.09235685554070355
-0.637311713346394,2,93,0,-0.9732210759366071,-0.11735434151247451,-0.1105168777282065,1.6529942846334489
-0.6093477248152546,2,199,0,-0.9732210759366071,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
-0.5809640476178684,2,129,1,1.3535078848956499,1.261988353924637,-0.1105168777282065,-0.7358042804896997
2.3436692286100214,3,68,1,-0.9732210759366071,-0.6816308987367474,-0.1105168777282065,-0.5427700530050009
-0.8793316441261047,2,93,1,0.19014340447952138,-0.05465694626533306,-0.025590751772756964,1.0256330453081774
1.8224811345045802,2,72,0,-0.39153883572854287,-0.6189335034896061,13.732441653010069,1.4599600571487499
-0.5750914098697703,1,28,1,0.19014340447952138,-0.4308413177481817,-0.1105168777282065,-0.7358042804896997
1.3478556354538163,2,94,0,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.2532187117779526
-0.8063609515759611,1,41,0,0.19014340447952138,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
1.9430191070942389,3,76,2,-0.9732210759366071,-0.5562361082424646,-0.06805381475048174,-0.011925927422079022
2.363951378291864,3,214,1,-0.9732210759366071,-0.3681439225010403,0.18672456311586685,1.5806064493266867
1.745976053805747,2,64,0,0.19014340447952138,-0.5562361082424646,-0.1105168777282065,-0.7358042804896997
1.5381669411301278,3,59,1,0.19014340447952138,0.1961326347232327,-0.1105168777282065,2.1999245958400957
-0.370958690635673,2,85,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
0.41147531956588174,1,211,1,0.19014340447952138,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
-0.7862399119212153,2,61,1,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,0.09263427913213286
1.8626348051790922,2,64,0,-0.9732210759366071,-0.49353871299532315,-0.06805381475048174,0.22936685693379455
-0.3505088821389575,2,118,0,1.3535078848956499,0.6350144014532227,-0.1105168777282065,-0.41408056801520166
-0.04371165399978643,2,203,0,-0.9732210759366071,0.5096196109589399,-0.1105168777282065,-0.510597681757551
-0.6031929229442109,1,107,0,-0.9732210759366071,0.7604091919475057,-0.1105168777282065,1.5966926349504116
-0.879030067525108,1,60,1,1.935190125103714,-0.7443282939838889,-0.1105168777282065,0.0685050006965455
1.9452947985367322,2,34,0,-0.39153883572854287,-0.24274913200675738,-0.1105168777282065,1.4680031499606123
-0.5927662434048112,2,199,0,-0.9732210759366071,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
-0.7397429524613177,2,126,0,0.7718256446875856,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.7291396156787285,1,90,1,-0.39153883572854287,-0.4308413177481817,-0.06805381475048174,-0.7358042804896997
-0.4714520055783898,1,28,1,-0.39153883572854287,2.7667258398560315,-0.06805381475048174,-0.0843137627288411
-0.6530282254510604,2,206,0,0.19014340447952138,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
2.3240997889181583,2,126,0,0.19014340447952138,-0.6816308987367474,-0.1105168777282065,1.3473567577826755
-0.7609438773725649,2,198,0,0.19014340447952138,1.0738961681832127,-0.1105168777282065,-0.7358042804896997
-0.5251007459897554,2,94,1,0.19014340447952138,-0.05465694626533306,-0.06805381475048174,-0.7358042804896997
-0.668210555891159,1,13,1,-0.39153883572854287,2.2024492826317585,-0.1105168777282065,0.3419701562998689
-0.07440601926306414,3,163,0,-0.9732210759366071,0.7604091919475057,-0.1105168777282065,0.5671767550320176
-0.8639525423089323,1,79,0,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
-0.8451658797123536,2,93,0,-0.9732210759366071,3.268305001833163,-0.06805381475048174,-0.6795026308066626
1.7075271483010548,3,180,2,-0.9732210759366071,0.25883002997037413,-0.1105168777282065,-0.6232009811236254
-0.5748079039839157,1,51,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
0.309501633912693,1,28,0,0.19014340447952138,-0.6816308987367474,-0.1105168777282065,1.9103732546130472
1.4704708293631932,2,94,1,2.5168723653117784,-0.24274913200675738,1.8427840192471328,2.1757953174045084
-0.6921864311445777,1,90,1,0.19014340447952138,2.515936258867466,-0.06805381475048174,-0.7358042804896997
-0.8172986458276825,1,20,0,0.19014340447952138,2.2024492826317585,-0.1105168777282065,1.5725633565148243
1.4266326777404505,2,72,0,0.19014340447952138,-0.7443282939838889,-0.1105168777282065,0.12480665037958268
-0.6393071240579149,2,93,1,-0.39153883572854287,-0.7443282939838889,-0.06805381475048174,-0.7358042804896997
-0.5432272612350852,2,85,0,0.19014340447952138,-0.3681439225010403,-0.06805381475048174,-0.7358042804896997
-0.19302550477807004,3,116,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.7218995245702929,2,93,1,-0.39153883572854287,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
0.29346925358558595,2,64,1,0.19014340447952138,0.8858039824417886,-0.1105168777282065,-0.7358042804896997
-0.8774492615524813,1,150,0,1.3535078848956499,-0.7443282939838889,-0.1105168777282065,-0.5508131458168634
1.4699322161881,2,102,1,-0.9732210759366071,1.1992909586774956,-0.1105168777282065,1.4358307787131626
2.3498576484123,2,94,2,-0.9732210759366071,-0.5562361082424646,0.10179843716041734,2.1999245958400957
-0.08352627718986047,1,28,1,-0.39153883572854287,-0.24274913200675738,-0.025590751772756964,-0.24517561896609014
0.8208661401319707,1,90,1,0.19014340447952138,-0.7443282939838889,-0.06805381475048174,-0.7358042804896997
-0.857727796430098,2,206,0,0.7718256446875856,-0.4308413177481817,-0.1105168777282065,-0.7358042804896997
-0.736070879742558,2,198,1,-0.9732210759366071,1.6381727254074858,-0.06805381475048174,2.167752224592646
2.3826121982992765,1,28,0,1.935190125103714,-0.6816308987367474,-0.06805381475048174,-0.5025545889456886
-0.8103320527771654,2,91,0,-0.9732210759366071,1.700870120654627,-0.1105168777282065,-0.2934341758372649
0.6414862384243849,1,157,1,-0.39153883572854287,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
-0.6743295856244624,2,93,1,2.5168723653117784,-0.6816308987367474,-0.06805381475048174,-0.7358042804896997
-0.13085418180250202,3,116,0,0.19014340447952138,0.13343523947609126,-0.1105168777282065,-0.49451149613382617
1.2759104559879793,4,87,0,0.19014340447952138,-0.05465694626533306,-0.025590751772756964,1.9425456258604972
0.984233307875778,3,149,0,0.7718256446875856,-0.3681439225010403,-0.06805381475048174,0.39022871317104363
-0.4880308650117723,2,93,0,0.7718256446875856,3.1429102113388803,-0.1105168777282065,-0.09235685554070355
-0.2648422196776798,3,116,0,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.8698725110513906,2,206,0,0.19014340447952138,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.5001002316443837,3,76,2,-0.9732210759366071,-0.6816308987367474,-0.025590751772756964,-0.04409829866952883
1.6730876150148533,1,63,0,-0.39153883572854287,1.951659701643193,-0.1105168777282065,0.028289536637233242
-0.39018561149318665,1,28,0,-0.39153883572854287,2.390541468373183,-0.1105168777282065,-0.7358042804896997
-0.41670347504241345,3,4,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.8472307420416066,2,34,0,0.7718256446875856,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
0.6733794380725134,2,94,1,-0.9732210759366071,2.515936258867466,-0.025590751772756964,0.5430474765964302
-0.7912581421302883,1,211,0,2.5168723653117784,1.82626491114891,-0.1105168777282065,-0.3738651039558894
-0.8432636291998752,1,211,0,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.8366125720085091,2,198,1,-0.9732210759366071,3.0175154208445973,-0.1105168777282065,0.4545734556659432
-0.6023466275313974,2,188,0,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
0.08460552757321094,3,50,1,-0.9732210759366071,0.8858039824417886,-0.1105168777282065,0.1891513928744823
0.7324269031105529,2,94,0,-0.9732210759366071,1.951659701643193,-0.1105168777282065,-0.7197180948659748
-0.7013969072398178,1,28,0,-0.39153883572854287,0.8231065871946471,-0.06805381475048174,1.355399850594538
1.0055144554372841,2,34,0,-0.39153883572854287,-0.05465694626533306,-0.1105168777282065,-0.7197180948659748
-0.17245278341303538,1,51,1,-0.39153883572854287,0.384224820464657,-0.1105168777282065,1.2106241799810138
-0.334012338013582,2,203,0,1.3535078848956499,0.7604091919475057,-0.1105168777282065,0.23740994974565702
1.7993967560713326,1,13,1,-0.39153883572854287,-0.3681439225010403,-0.025590751772756964,-0.4703822176982388
-0.6193223410420701,2,198,0,-0.39153883572854287,0.1961326347232327,-0.1105168777282065,-0.27734799021353995
-0.6585447790187009,1,211,0,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.5427700530050009
-0.8253844045516072,1,51,2,-0.39153883572854287,0.07073784422894983,-0.1105168777282065,-0.7358042804896997
0.8891363910167094,1,52,1,-0.9732210759366071,0.6977117967003642,-0.1105168777282065,-0.14061541241187828
1.0786475259189248,1,84,1,-0.9732210759366071,1.6381727254074858,0.5688921299153897,1.974717997107947
-0.8121477657368862,2,61,0,0.7718256446875856,3.4563971875745874,-0.025590751772756964,1.2106241799810138
-0.7815164633303335,2,34,0,0.19014340447952138,0.6977117967003642,-0.1105168777282065,-0.7358042804896997
-0.7093695516575848,2,126,1,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
2.1512314872276583,4,92,0,-0.9732210759366071,-0.6816308987367474,-0.1105168777282065,1.9908041827316718
-0.7462627261533724,1,56,0,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
2.2186925689099843,0,154,0,0.7718256446875856,-0.18005173675961594,-0.025590751772756964,0.26153922818124437
0.033406710826490764,1,63,0,0.19014340447952138,3.519094582821729,0.18672456311586685,2.0229765539791216
-0.8266356661679223,1,28,0,-0.9732210759366071,-0.6816308987367474,-0.06805381475048174,-0.7358042804896997
-0.1357589161031221,3,76,0,0.19014340447952138,1.261988353924637,-0.1105168777282065,-0.06018448429325374
2.296184177710253,1,28,1,-0.9732210759366071,-0.3681439225010403,-0.1105168777282065,-0.3175634542728522
1.8100946809841336,1,211,1,-0.39153883572854287,-0.05465694626533306,-0.025590751772756964,-0.7358042804896997
-0.42106126246620257,0,146,1,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
-0.5522603415020483,3,180,1,-0.9732210759366071,2.390541468373183,-0.06805381475048174,2.119493667721471
-0.2890037875318591,1,25,0,-0.39153883572854287,-0.5562361082424646,-0.1105168777282065,-0.7358042804896997
-0.29872127767019685,4,92,0,-0.9732210759366071,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
1.9084772428441579,2,118,1,1.3535078848956499,0.13343523947609126,-0.06805381475048174,1.0095468596844523
-0.38442803299197686,2,203,2,-0.9732210759366071,0.8231065871946471,-0.025590751772756964,-0.2934341758372649
-0.0023315135483978205,2,203,0,-0.9732210759366071,-0.7443282939838889,0.059335374182692566,1.9827610899198094
-0.7491721482204833,2,199,0,1.3535078848956499,2.1397518873846173,-0.1105168777282065,1.532347892455512
1.3283563982745243,2,203,1,-0.39153883572854287,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
-0.3573527715869303,2,64,0,-0.9732210759366071,2.0770544921374756,-0.1105168777282065,1.5725633565148243
-0.8704663580812807,2,175,0,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.3474298686259945,1,158,0,-0.39153883572854287,-0.6189335034896061,-0.1105168777282065,0.33392706348800644
-0.6134083425290694,3,53,1,0.19014340447952138,0.3215274252175156,-0.1105168777282065,1.9988472755435343
-0.19377371609125735,3,116,2,-0.39153883572854287,0.5723170062060814,0.059335374182692566,-0.011925927422079022
-0.6598438270901803,1,84,0,0.7718256446875856,-0.6189335034896061,-0.1105168777282065,1.8862439761774599
2.0168926091261445,1,211,1,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
2.0328562641108556,1,28,1,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
1.6409856050527238,3,76,0,0.19014340447952138,0.5723170062060814,-0.1105168777282065,0.486745826913393
2.3798733278386313,3,162,1,2.5168723653117784,-0.6816308987367474,-0.1105168777282065,2.1999245958400957
0.45312109214400637,3,116,1,1.3535078848956499,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
0.37056504232768717,2,61,0,2.5168723653117784,0.3215274252175156,-0.1105168777282065,-0.6473302595592128
-0.8774990544971333,2,93,0,0.19014340447952138,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
-0.3701882356015991,1,73,2,-0.9732210759366071,2.2651466778789002,-0.1105168777282065,-0.5990717026880381
-0.6207297026166381,2,203,0,2.5168723653117784,-0.6816308987367474,-0.1105168777282065,-0.5347269601931385
0.941911902279069,1,13,0,0.7718256446875856,-0.3681439225010403,-0.06805381475048174,1.1141070662386645
-0.8337850467178557,1,41,0,-0.9732210759366071,-0.3054465272538988,-0.1105168777282065,-0.7358042804896997
1.85182407370392,2,206,0,-0.9732210759366071,0.25883002997037413,-0.06805381475048174,0.17306520725075739
-0.8354953758953352,1,13,1,-0.39153883572854287,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
-0.7582254287895906,2,34,0,-0.9732210759366071,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.6610516845228506,1,25,1,0.19014340447952138,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
-0.6395290073279652,2,199,0,0.19014340447952138,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
-0.765162613843872,1,90,1,-0.39153883572854287,1.4500805396660614,-0.06805381475048174,-0.05214139148139128
-0.48441428465259023,4,183,0,0.7718256446875856,0.44692221571179847,-0.1105168777282065,0.31784087786428156
0.18344625838254297,2,64,1,-0.39153883572854287,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
-0.4566072331428029,2,64,0,-0.39153883572854287,1.512777934913203,-0.1105168777282065,0.5832629406557425
-0.6319075354998237,2,118,0,-0.9732210759366071,-0.6816308987367474,-0.1105168777282065,-0.7358042804896997
1.7651929052865671,1,75,1,-0.39153883572854287,-0.11735434151247451,-0.06805381475048174,-0.3899512895796143
-0.6344875486178889,2,195,0,0.19014340447952138,0.7604091919475057,-0.1105168777282065,-0.4784253105101013
1.8510288514499103,3,103,1,-0.39153883572854287,-0.18005173675961594,-0.025590751772756964,2.1999245958400957
0.17987174044409668,1,211,1,1.3535078848956499,-0.6189335034896061,-0.1105168777282065,-0.5347269601931385
-0.8333538238144919,2,199,1,0.19014340447952138,-0.3054465272538988,-0.025590751772756964,1.9505887186723596
-0.7945714717622754,2,85,0,-0.39153883572854287,0.25883002997037413,-0.1105168777282065,-0.7358042804896997
-0.7193116332112939,1,211,1,-0.9732210759366071,-0.6816308987367474,-0.025590751772756964,-0.7358042804896997
-0.792481239035265,1,19,0,-0.39153883572854287,1.1992909586774956,-0.1105168777282065,-0.5347269601931385
-0.6993717438590203,2,129,0,2.5168723653117784,-0.49353871299532315,-0.1105168777282065,-0.7358042804896997
-0.8766082470230437,2,35,0,0.7718256446875856,0.94850137768893,-0.1105168777282065,-0.7358042804896997
-0.7437213041061315,1,28,1,2.5168723653117784,-0.6189335034896061,-0.1105168777282065,-0.7358042804896997
-0.6923118059631886,1,90,1,-0.39153883572854287,-0.7443282939838889,-0.1105168777282065,-0.7358042804896997
0.7000863424748976,4,184,1,-0.9732210759366071,0.8231065871946471,0.0168723112049678,-0.14865850522374072
